,1,2,Organism,associated_phenotype
10,FBgn0041092,ENSG00000084676,dmelanogaster,"['border follicle cell (with tai[61G1])', 'border follicle cell | somatic clone', 'female germline stem cell | increased number (with tai[61G1])', 'germarium cap cell | increased number (with tai[61G1])', 'lethal (with Df(2L)ED678)', 'lethal | embryonic stage | maternal effect', 'lethal | larval stage | recessive', 'lethal | recessive', 'adult head | somatic clone', 'border follicle cell (with tai[01351])', 'border follicle cell (with tai[k05809])', 'female germline stem cell | increased number (with tai[01351])', 'female germline stem cell | increased number (with tai[BG02711])', 'female germline stem cell | increased number (with tai[EY11718])', 'female germline stem cell | increased number (with tai[KG02309])', 'female germline stem cell | increased number (with tai[k15101])', 'germarium cap cell | increased number (with tai[01351])', 'germarium cap cell | increased number (with tai[BG02711])', 'germarium cap cell | increased number (with tai[KG02309])', 'germarium cap cell | increased number (with tai[k15101])', 'germarium cap cell | somatic clone', 'abnormal smell perception | female limited', 'adult thorax | dorsal', 'embryonic/larval mouth | increased number', 'trident', 'abnormal sleep', 'GO0030424:axon | somatic clone | third instar larval stage', 'GO0097447:dendritic tree | third instar larval stage, with Scer\\GAL4[221]', 'abdominal dorsal multidendritic neuron ddaD | third instar larval stage, with Scer\\GAL4[221]', 'abdominal dorsal multidendritic neuron ddaE | third instar larval stage, with Scer\\GAL4[221]', 'germline cell | increased number | heat sensitive, with Scer\\GAL4[bab1-Pgal4-2], Scer\\GAL80[ts.αTub84B]', 'germline cell | increased number, with Scer\\GAL4[ptc-559.1], Scer\\GAL80[ts.αTub84B]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'abnormal size | adult stage, with Scer\\GAL4[Bx-MS1096]', 'abnormal size | third instar larval stage, with Scer\\GAL4[en.PU]', 'adult head, with Scer\\GAL4[GMR.PU]', 'eye, with Scer\\GAL4[GMR.PU]', 'lethal - all die during P-stage, with Scer\\GAL4[en.PU]', 'wing disc posterior compartment | third instar larval stage, with Scer\\GAL4[en.PU]', 'abnormal neuroanatomy | pupal stage, with Scer\\GAL4[wor.PA], Scer\\GAL80[ase.PN]', 'neuroblast | pupal stage, with Scer\\GAL4[wor.PA], Scer\\GAL80[ase.PN]', 'GO0097447:dendritic tree | third instar larval stage, with Scer\\GAL4[ppk.PG]', 'abdominal dorsal multidendritic neuron ddaC | third instar larval stage, with Scer\\GAL4[ppk.PG]', 'abnormal neuroanatomy, with Scer\\GAL4[ppk.PG]', 'abnormal size | somatic clone, with Scer\\GAL4[Act.PU]', 'wing pouch | third instar larval stage, with Scer\\GAL4[en.PU]', 'abnormal size | adult stage (with Df(2L)ED678)', 'decreased body size | adult stage (with Df(2L)ED678)', 'wing (with Df(2L)ED678)', 'escort cell | somatic clone', 'border follicle cell (with tai[61G1])', 'border follicle cell | somatic clone', 'female germline stem cell | increased number (with tai[61G1])', 'germarium cap cell | increased number (with tai[61G1])', 'lethal (with Df(2L)ED678)', 'lethal | embryonic stage | maternal effect', 'lethal | larval stage | recessive', 'lethal | recessive', 'adult head | somatic clone', 'border follicle cell (with tai[01351])', 'border follicle cell (with tai[k05809])', 'female germline stem cell | increased number (with tai[01351])', 'female germline stem cell | increased number (with tai[BG02711])', 'female germline stem cell | increased number (with tai[EY11718])', 'female germline stem cell | increased number (with tai[KG02309])', 'female germline stem cell | increased number (with tai[k15101])', 'germarium cap cell | increased number (with tai[01351])', 'germarium cap cell | increased number (with tai[BG02711])', 'germarium cap cell | increased number (with tai[KG02309])', 'germarium cap cell | increased number (with tai[k15101])', 'germarium cap cell | somatic clone', 'abnormal smell perception | female limited', 'adult thorax | dorsal', 'embryonic/larval mouth | increased number', 'trident', 'abnormal sleep', 'GO0030424:axon | somatic clone | third instar larval stage', 'GO0097447:dendritic tree | third instar larval stage, with Scer\\GAL4[221]', 'abdominal dorsal multidendritic neuron ddaD | third instar larval stage, with Scer\\GAL4[221]', 'abdominal dorsal multidendritic neuron ddaE | third instar larval stage, with Scer\\GAL4[221]', 'germline cell | increased number | heat sensitive, with Scer\\GAL4[bab1-Pgal4-2], Scer\\GAL80[ts.αTub84B]', 'germline cell | increased number, with Scer\\GAL4[ptc-559.1], Scer\\GAL80[ts.αTub84B]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'abnormal size | adult stage, with Scer\\GAL4[Bx-MS1096]', 'abnormal size | third instar larval stage, with Scer\\GAL4[en.PU]', 'adult head, with Scer\\GAL4[GMR.PU]', 'eye, with Scer\\GAL4[GMR.PU]', 'lethal - all die during P-stage, with Scer\\GAL4[en.PU]', 'wing disc posterior compartment | third instar larval stage, with Scer\\GAL4[en.PU]', 'abnormal neuroanatomy | pupal stage, with Scer\\GAL4[wor.PA], Scer\\GAL80[ase.PN]', 'neuroblast | pupal stage, with Scer\\GAL4[wor.PA], Scer\\GAL80[ase.PN]', 'GO0097447:dendritic tree | third instar larval stage, with Scer\\GAL4[ppk.PG]', 'abdominal dorsal multidendritic neuron ddaC | third instar larval stage, with Scer\\GAL4[ppk.PG]', 'abnormal neuroanatomy, with Scer\\GAL4[ppk.PG]', 'abnormal size | somatic clone, with Scer\\GAL4[Act.PU]', 'wing pouch | third instar larval stage, with Scer\\GAL4[en.PU]', 'abnormal size | adult stage (with Df(2L)ED678)', 'decreased body size | adult stage (with Df(2L)ED678)', 'wing (with Df(2L)ED678)', 'escort cell | somatic clone']"
11,FBgn0036750,ENSG00000088826,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]']"
12,FBgn0036749,ENSG00000088826,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]']"
13,FBgn0035943,ENSG00000088826,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]']"
14,FBgn0033584,ENSG00000088826,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]']"
15,FBgn0037606,ENSG00000088826,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]']"
16,FBgn0002036,ENSG00000088826,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'fertile', 'viable', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'fertile', 'viable', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'fertile', 'viable', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'fertile', 'viable']"
17,FBgn0001233,ENSG00000096384,dmelanogaster,"['wild-type', 'Nebenkern derivative', 'abnormal behavior', 'abnormal locomotor rhythm', 'abnormal locomotor rhythm (with Hsp83[e6A])', 'abnormal locomotor rhythm (with Hsp83[e6D])', 'abnormal locomotor rhythm (with Hsp83[j5C2])', 'embryonic abdominal segment | maternal effect (with Hsp83[e6D])', 'female semi-fertile', 'primary spermatocyte', 'primary spermatocyte cyst', 'viable', 'abnormal cell polarity (with Hsp83[P582])', 'lethal - all die before end of larval stage | recessive', 'lethal | recessive', 'neuroblast (with Hsp83[P582])', 'partially lethal (with Hsp83[6-55])', 'some die during larval stage | recessive', 'viable (with Hsp83[e1D])', 'viable (with Hsp83[e3A])', 'dorsal appendage (with Hsp83[e6A])', 'egg (with Hsp83[e6A])', 'egg chamber (with Hsp83[e6A])', 'nurse cell (with Hsp83[e6A])', 'increased occurrence of cell division | pupal stage | somatic clone', 'increased occurrence of cell division | somatic clone | third instar larval stage', 'lethal (with Hsp83[P582])', 'lethal (with Hsp83[j5C2])', 'male sterile (with Hsp83[e1D])', 'male sterile (with Hsp83[e3A])', 'male sterile (with Hsp83[e4A])', 'male sterile (with Hsp83[e6A])', 'male sterile (with Hsp83[e6D])', 'partially lethal (with Hsp83[13F3])', 'partially lethal (with Hsp83[19F2])', 'GO0072686:mitotic spindle | larval stage', 'anterior dorsocentral bristle', 'humeral bristle', 'mesothoracic bristle | increased number', 'metathoracic bristle | increased number', 'posterior dorsocentral bristle', 'scutellar bristle | increased number', 'viable (with Hsp83[e6A])', 'viable (with Hsp83[e6D])', 'fertile', 'GO0030017:sarcomere, with Scer\\GAL4[Mef2.PR]', 'lethal | male, with Scer\\GAL4[Bx-MS1096]', 'lethal, with Scer\\GAL4[GMR.PF], Scer\\GAL4[ey.PH]', 'partially lethal - majority die | female, with Scer\\GAL4[Bx-MS1096]', 'some die during pupal stage, with Scer\\GAL4[tin.CΔ4]', 'secondary pigment cell', 'increased cell death | third instar larval stage, with Scer\\GAL4[en-e16E]', 'wing disc | third instar larval stage, with Scer\\GAL4[en-e16E]', 'abnormal developmental rate | larval stage, with Scer\\GAL4[da.G32]', 'lethal - all die during third instar larval stage, with Scer\\GAL4[da.G32]', 'GO0048786:presynaptic active zone | decreased number | third instar larval stage, with Scer\\GAL4[Toll-6-D42]', 'embryonic/larval neuromuscular junction | third instar larval stage, with Scer\\GAL4[Toll-6-D42]', 'eye, with Scer\\GAL4[GMR.PU]', 'increased occurrence of cell division | pupal stage, with Scer\\GAL4[GMR.PU]', 'increased occurrence of cell division | pupal stage, with Scer\\GAL4[ap-md544]', 'wing | dorsal, with Scer\\GAL4[ap-md544]', 'abnormal cell polarity (with Hsp83[13F3])', 'lethal (with Hsp83[6-55])', 'neuroblast (with Hsp83[13F3])', 'female semi-sterile', 'male sterile (with Hsp83[6-55])', 'viable (with Hsp83[13F3])', 'viable (with Hsp83[19F2])', 'viable (with Hsp83[9J1])', 'abnormal locomotor rhythm (with Hsp83[08445])', 'dorsal appendage (with Hsp83[19F2])', 'egg (with Hsp83[19F2])', 'egg chamber (with Hsp83[19F2])', 'nurse cell (with Hsp83[19F2])', 'embryonic abdominal segment | maternal effect (with Hsp83[08445])']"
18,FBgn0036211,ENSG00000100243,dmelanogaster,"['abnormal behavior | recessive', 'trichogen cell, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]']"
19,FBgn0029854,ENSG00000103018,dmelanogaster,
20,FBgn0003513,ENSG00000106546,dmelanogaster,"['abnormal neuroanatomy', 'abnormal neuroanatomy (with ss[D115.7])', 'abnormal neuroanatomy | somatic clone', 'antenna (with ss[aBR30-71])', 'chaeta (with ss[aBR30-71])', 'dendrite & dorsal multidendritic neuron ddaB | somatic clone', 'dendrite & dorsal multidendritic neuron ddaD | somatic clone', 'dendrite & dorsal multidendritic neuron ddaE', 'dendrite & dorsal multidendritic neuron ddaE (with ss[D115.7])', 'dendrite & dorsal multidendritic neuron ddaE | somatic clone', 'dendrite & dorsal multidendritic neuron ddaF | somatic clone', 'dendrite & lateral multidendritic neuron ldaB | somatic clone', 'leg | ectopic (with ss[aBR30-71])', 'lethal | recessive', 'visible (with ss[aBR30-71])', 'chaeta (with ss[aP88])', 'viable', 'visible (with ss[aP88])', 'visible | homeotic', 'posterior vertical bristle', 'vertical bristle', 'arista (with Df(3R)ss-D114.4)', 'tarsal segment | ectopic (with Df(3R)ss-D114.4)', 'third segment of antenna (with Df(3R)ss-D114.4)', 'visible (with Df(3R)ss-D114.4)', 'visible | recessive', 'antennal disc (with Df(3R)ss-D114.4)', 'fifth segment of antenna (with Df(3R)ss-D114.4)', 'fourth segment of antenna (with Df(3R)ss-D114.4)', 'leg joint (with ss[a])', 'leg | ectopic', 'metatarsus (with ss[a])', 'pretarsus (with ss[D115.7])', 'second segment of antenna (with Df(3R)ss-D114.4)', 'sex comb | ectopic (with ss[a])', 'tarsal segment 2 (with ss[D115.7])', 'tarsal segment 3 (with ss[D115.7])', 'tarsal segment 4 (with ss[D115.7])', 'ventral thoracic disc (with ss[D115.7])', 'visible (with ss[D115.7])', 'abnormal neuroanatomy (with ss[134])', 'antennal sense organ', 'dendrite & dorsal multidendritic neuron ddaC | somatic clone', 'dendrite & dorsal multidendritic neuron ddaE (with ss[134])', 'dorsomedial papilla', 'maxillary palpus', 'metatarsus', 'pale ommatidium | ectopic', 'pale ommatidium | ectopic | somatic clone', 'photoreceptor cell R7 of pale ommatidium | ectopic | somatic clone', 'photoreceptor cell R7 of yellow ommatidium | somatic clone', 'pretarsus (with ss[D114.9])', 'pretarsus | ectopic (with Df(3R)ss-D114.4)', 'tarsal segment (with Df(3R)ss-D114.4)', 'tarsal segment 2', 'tarsal segment 2 (with ss[D114.9])', 'tarsal segment 3', 'tarsal segment 3 (with ss[D114.9])', 'tarsal segment 4', 'tarsal segment 4 (with ss[D114.9])', 'unguis | ectopic (with Df(3R)ss-D114.4)', 'ventral thoracic disc (with ss[D114.9])', 'visible (with ss[D114.9])', 'yellow ommatidium', 'yellow ommatidium | somatic clone', 'trichogen cell, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'abnormal neuroanatomy, with Scer\\GAL4[477]', 'abnormal neuroanatomy, with Scer\\GAL4[ppk.PG]', 'dendrite & dorsal multidendritic neuron ddaC, with Scer\\GAL4[ppk.PG]', 'dendrite & tracheal innervating neuron, with Scer\\GAL4[477]', 'denticle belt | medial, with Scer\\GAL4[69B]', 'eye photoreceptor cell | heat sensitive, with Scer\\GAL4[hs.PB]', 'eye photoreceptor cell, with Scer\\GAL4[GMR.long]', 'eye, with Scer\\GAL4[GMR.long]', 'femur | distal', 'increased cell death | cell autonomous | somatic clone, with Scer\\GAL4[Act5C.PI]', 'increased cell death | cell non-autonomous | somatic clone, with Scer\\GAL4[Act5C.PI]', 'leg anterior compartment', 'leg | distal, with Scer\\GAL4[ptc-559.1]', 'lethal | heat sensitive, with Scer\\GAL4[hs.PB]', 'maxillary palpus, with Scer\\GAL4[ptc-559.1]', 'ommatidium, with Scer\\GAL4[GMR.long]', 'photoreceptor cell R7 of pale ommatidium | heat sensitive, with Scer\\GAL4[hs.PB]', 'photoreceptor cell R7 of pale ommatidium, with Scer\\GAL4[GMR.PF]', 'photoreceptor cell R7 of pale ommatidium, with Scer\\GAL4[Pan-R7]', 'photoreceptor cell R7 of yellow ommatidium | ectopic | heat sensitive, with Scer\\GAL4[hs.PB]', 'photoreceptor cell R7 of yellow ommatidium | ectopic, with Scer\\GAL4[GMR.PF]', 'photoreceptor cell R7 of yellow ommatidium | ectopic, with Scer\\GAL4[Pan-R7]', 'rostral membrane, with Scer\\GAL4[ptc-559.1]', 'tracheal branch primordium, with Scer\\GAL4[69B]', 'wing margin, with Scer\\GAL4[NP7148]', 'eye, with Scer\\GAL4[GMR.PU]', 'visible | homeotic | recessive', 'antennal segment', 'mesothoracic tarsal segment', 'metathoracic tarsal segment', 'prothoracic tarsal segment', 'female semi-sterile', 'unguis | ectopic', 'leg joint', 'wing', 'antenna (with ss[134])', 'chaeta (with ss[134])', 'leg | ectopic (with ss[134])', 'visible (with ss[134])', 'arista | proximal', 'third segment of antenna | distal', 'arista | cold sensitive', 'fertile | recessive', 'chaeta (with ss[1])', 'third segment of antenna', 'visible (with ss[1])', 'decreased occurrence of cell division', 'increased occurrence of cell division', 'mesothoracic leg disc | larval stage', 'metathoracic leg disc | larval stage', 'prothoracic leg disc | larval stage', 'fertile', 'abnormal behavior', 'antenna | distal | somatic clone', 'leg joint (with ss[D114.9])', 'leg | ectopic | somatic clone', 'metatarsus (with ss[D114.9])', 'sex comb | ectopic (with ss[D114.9])', 'tarsal segment | ectopic', 'tarsal segment (with ss[sta])', 'visible (with ss[sta])', 'mesothoracic leg', 'abnormal visual perception', 'tarsal segment (with ss[abr])', 'visible (with ss[abr])', 'abnormal cell number | adult stage', 'photoreceptor cell R8 of pale ommatidium', 'photoreceptor cell R8 of yellow ommatidium', 'bract', 'labial sensillum', 'labial sensillum | somatic clone', 'abnormal neuroanatomy', 'abnormal neuroanatomy (with ss[D115.7])', 'abnormal neuroanatomy | somatic clone', 'antenna (with ss[aBR30-71])', 'chaeta (with ss[aBR30-71])', 'dendrite & dorsal multidendritic neuron ddaB | somatic clone', 'dendrite & dorsal multidendritic neuron ddaD | somatic clone', 'dendrite & dorsal multidendritic neuron ddaE', 'dendrite & dorsal multidendritic neuron ddaE (with ss[D115.7])', 'dendrite & dorsal multidendritic neuron ddaE | somatic clone', 'dendrite & dorsal multidendritic neuron ddaF | somatic clone', 'dendrite & lateral multidendritic neuron ldaB | somatic clone', 'leg | ectopic (with ss[aBR30-71])', 'lethal | recessive', 'visible (with ss[aBR30-71])', 'chaeta (with ss[aP88])', 'viable', 'visible (with ss[aP88])', 'visible | homeotic', 'posterior vertical bristle', 'vertical bristle', 'arista (with Df(3R)ss-D114.4)', 'tarsal segment | ectopic (with Df(3R)ss-D114.4)', 'third segment of antenna (with Df(3R)ss-D114.4)', 'visible (with Df(3R)ss-D114.4)', 'visible | recessive', 'antennal disc (with Df(3R)ss-D114.4)', 'fifth segment of antenna (with Df(3R)ss-D114.4)', 'fourth segment of antenna (with Df(3R)ss-D114.4)', 'leg joint (with ss[a])', 'leg | ectopic', 'metatarsus (with ss[a])', 'pretarsus (with ss[D115.7])', 'second segment of antenna (with Df(3R)ss-D114.4)', 'sex comb | ectopic (with ss[a])', 'tarsal segment 2 (with ss[D115.7])', 'tarsal segment 3 (with ss[D115.7])', 'tarsal segment 4 (with ss[D115.7])', 'ventral thoracic disc (with ss[D115.7])', 'visible (with ss[D115.7])', 'abnormal neuroanatomy (with ss[134])', 'antennal sense organ', 'dendrite & dorsal multidendritic neuron ddaC | somatic clone', 'dendrite & dorsal multidendritic neuron ddaE (with ss[134])', 'dorsomedial papilla', 'maxillary palpus', 'metatarsus', 'pale ommatidium | ectopic', 'pale ommatidium | ectopic | somatic clone', 'photoreceptor cell R7 of pale ommatidium | ectopic | somatic clone', 'photoreceptor cell R7 of yellow ommatidium | somatic clone', 'pretarsus (with ss[D114.9])', 'pretarsus | ectopic (with Df(3R)ss-D114.4)', 'tarsal segment (with Df(3R)ss-D114.4)', 'tarsal segment 2', 'tarsal segment 2 (with ss[D114.9])', 'tarsal segment 3', 'tarsal segment 3 (with ss[D114.9])', 'tarsal segment 4', 'tarsal segment 4 (with ss[D114.9])', 'unguis | ectopic (with Df(3R)ss-D114.4)', 'ventral thoracic disc (with ss[D114.9])', 'visible (with ss[D114.9])', 'yellow ommatidium', 'yellow ommatidium | somatic clone', 'trichogen cell, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'abnormal neuroanatomy, with Scer\\GAL4[477]', 'abnormal neuroanatomy, with Scer\\GAL4[ppk.PG]', 'dendrite & dorsal multidendritic neuron ddaC, with Scer\\GAL4[ppk.PG]', 'dendrite & tracheal innervating neuron, with Scer\\GAL4[477]', 'denticle belt | medial, with Scer\\GAL4[69B]', 'eye photoreceptor cell | heat sensitive, with Scer\\GAL4[hs.PB]', 'eye photoreceptor cell, with Scer\\GAL4[GMR.long]', 'eye, with Scer\\GAL4[GMR.long]', 'femur | distal', 'increased cell death | cell autonomous | somatic clone, with Scer\\GAL4[Act5C.PI]', 'increased cell death | cell non-autonomous | somatic clone, with Scer\\GAL4[Act5C.PI]', 'leg anterior compartment', 'leg | distal, with Scer\\GAL4[ptc-559.1]', 'lethal | heat sensitive, with Scer\\GAL4[hs.PB]', 'maxillary palpus, with Scer\\GAL4[ptc-559.1]', 'ommatidium, with Scer\\GAL4[GMR.long]', 'photoreceptor cell R7 of pale ommatidium | heat sensitive, with Scer\\GAL4[hs.PB]', 'photoreceptor cell R7 of pale ommatidium, with Scer\\GAL4[GMR.PF]', 'photoreceptor cell R7 of pale ommatidium, with Scer\\GAL4[Pan-R7]', 'photoreceptor cell R7 of yellow ommatidium | ectopic | heat sensitive, with Scer\\GAL4[hs.PB]', 'photoreceptor cell R7 of yellow ommatidium | ectopic, with Scer\\GAL4[GMR.PF]', 'photoreceptor cell R7 of yellow ommatidium | ectopic, with Scer\\GAL4[Pan-R7]', 'rostral membrane, with Scer\\GAL4[ptc-559.1]', 'tracheal branch primordium, with Scer\\GAL4[69B]', 'wing margin, with Scer\\GAL4[NP7148]', 'eye, with Scer\\GAL4[GMR.PU]', 'visible | homeotic | recessive', 'antennal segment', 'mesothoracic tarsal segment', 'metathoracic tarsal segment', 'prothoracic tarsal segment', 'female semi-sterile', 'unguis | ectopic', 'leg joint', 'wing', 'antenna (with ss[134])', 'chaeta (with ss[134])', 'leg | ectopic (with ss[134])', 'visible (with ss[134])', 'arista | proximal', 'third segment of antenna | distal', 'arista | cold sensitive', 'fertile | recessive', 'chaeta (with ss[1])', 'third segment of antenna', 'visible (with ss[1])', 'decreased occurrence of cell division', 'increased occurrence of cell division', 'mesothoracic leg disc | larval stage', 'metathoracic leg disc | larval stage', 'prothoracic leg disc | larval stage', 'fertile', 'abnormal behavior', 'antenna | distal | somatic clone', 'leg joint (with ss[D114.9])', 'leg | ectopic | somatic clone', 'metatarsus (with ss[D114.9])', 'sex comb | ectopic (with ss[D114.9])', 'tarsal segment | ectopic', 'tarsal segment (with ss[sta])', 'visible (with ss[sta])', 'mesothoracic leg', 'abnormal visual perception', 'tarsal segment (with ss[abr])', 'visible (with ss[abr])', 'abnormal cell number | adult stage', 'photoreceptor cell R8 of pale ommatidium', 'photoreceptor cell R8 of yellow ommatidium', 'bract', 'labial sensillum', 'labial sensillum | somatic clone']"
21,FBgn0032945,ENSG00000108602,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]']"
22,FBgn0051075,ENSG00000108602,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'fertile', 'viable', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'fertile', 'viable', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'fertile', 'viable']"
23,FBgn0030345,ENSG00000110711,dmelanogaster,"['abnormal pain response | adult stage, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'lethal - all die before end of larval stage | recessive']"
24,FBgn0037728,ENSG00000110958,dmelanogaster,"['viable', 'fertile', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]']"
